
=== 2026-08-14T14:06:13Z qwen36_27b_q4_mtp ===
{"command": ["/mnt/media/tierbench/bin/llama-b10356/llama-server", "-hf", "ggml-org/Qwen3.6-27B-GGUF:Q4_K_M", "--host", "127.0.0.1", "--port", "8920", "--jinja", "-c", "8192", "-np", "1", "-b", "2048", "-ub", "2048", "--cache-ram", "1024", "--device", "Vulkan1", "--no-webui", "--no-mmproj", "-ngl", "99", "-fa", "on", "-hfd", "ggml-org/Qwen3.6-27B-GGUF"], "load_profile": {"context_tokens": 8192, "device": "Vulkan1", "flash_attention": true, "gpu_layers": 99, "logical_batch_tokens": 2048, "output_constraint": "response_format strict json_schema", "parallel_slots": 1, "physical_batch_tokens": 2048, "prompt_cache_mib": 1024, "workers": 1}}
0.01.276.203 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.01.276.639 I srv          init: The UI is disabled
0.01.276.640 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.01.276.733 W srv  llama_server: -----------------
0.01.276.734 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.01.276.734 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.01.276.735 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.01.276.735 W srv  llama_server: -----------------
0.01.278.257 I srv    load_model: loading model 'ggml-org/Qwen3.6-27B-GGUF:Q4_K_M'
2.47.394.940 I common_speculative_init_result: loading draft model '/mnt/media/storage/models/hf/hub/models--ggml-org--Qwen3.6-27B-GGUF/snapshots/8a7ee08e8b9bfb857107ecc25a5599d2f38b76f8/mtp-Qwen3.6-27B-Q4_0.gguf'
2.55.622.049 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 8192, kv_unified = 'false'
2.55.654.074 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
2.55.654.137 I srv  llama_server: model loaded
2.55.654.141 I srv  llama_server: listening on http://127.0.0.1:8920
2.57.281.718 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
3.05.629.419 I slot print_timing: id  0 | task 67 |       total time =    2981.07 ms /   706 tokens
3.05.629.420 I slot print_timing: id  0 | task 67 |    graphs reused =        100
3.05.629.423 I slot print_timing: id  0 | task 67 | draft acceptance = 0.75969 (   98 accepted /   129 generated), mean len =  3.28
3.05.630.160 I slot      release: id  0 | task 67 | stop processing: n_tokens = 706, truncated = 0
3.05.650.925 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1055379238648
3.05.782.260 I slot launch_slot_: id  0 | task 113 | processing task, is_child = 0
3.07.681.259 I slot print_timing: id  0 | task 113 | prompt eval time =    1224.75 ms /   497 tokens (    2.46 ms per token,   405.80 tokens per second)
3.07.681.265 I slot print_timing: id  0 | task 113 |        eval time =     674.20 ms /    57 tokens (   11.83 ms per token,    84.54 tokens per second)
3.07.681.266 I slot print_timing: id  0 | task 113 |       total time =    1898.95 ms /   554 tokens
3.07.681.267 I slot print_timing: id  0 | task 113 |    graphs reused =        114
3.07.681.269 I slot print_timing: id  0 | task 113 | draft acceptance = 0.85417 (   41 accepted /    48 generated), mean len =  3.56
3.07.682.604 I slot      release: id  0 | task 113 | stop processing: n_tokens = 554, truncated = 0
3.07.692.539 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1055381291093
3.07.692.626 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 324.490 MiB)
3.07.824.706 I slot launch_slot_: id  0 | task 132 | processing task, is_child = 0
3.11.995.007 I slot print_timing: id  0 | task 132 | n_decoded =    241, tg =  79.61 t/s, tg_3s =  79.61 t/s
3.12.841.065 I slot print_timing: id  0 | task 132 | prompt eval time =    1142.94 ms /   596 tokens (    1.92 ms per token,   521.46 tokens per second)
3.12.841.070 I slot print_timing: id  0 | task 132 |        eval time =    3873.37 ms /   312 tokens (   12.41 ms per token,    80.55 tokens per second)
3.12.841.071 I slot print_timing: id  0 | task 132 |       total time =    5016.31 ms /   908 tokens
3.12.841.071 I slot print_timing: id  0 | task 132 |    graphs reused =        209
3.12.841.074 I slot print_timing: id  0 | task 132 | draft acceptance = 0.73883 (  215 accepted /   291 generated), mean len =  3.22
3.12.841.470 I slot      release: id  0 | task 132 | stop processing: n_tokens = 908, truncated = 0
3.12.848.765 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.130 (> 0.100 thold), f_keep = 0.043
3.12.848.871 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 315.722 MiB)
3.12.858.042 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 348.365 MiB)
3.13.005.017 I slot launch_slot_: id  0 | task 232 | processing task, is_child = 0
3.15.239.782 I slot print_timing: id  0 | task 232 | prompt eval time =     714.47 ms /   301 tokens (    2.37 ms per token,   421.29 tokens per second)
3.15.239.786 I slot print_timing: id  0 | task 232 |        eval time =    1520.21 ms /   138 tokens (   11.02 ms per token,    90.78 tokens per second)
3.15.239.787 I slot print_timing: id  0 | task 232 |       total time =    2234.67 ms /   439 tokens
3.15.239.788 I slot print_timing: id  0 | task 232 |    graphs reused =        246
3.15.239.791 I slot print_timing: id  0 | task 232 | draft acceptance = 0.86842 (   99 accepted /   114 generated), mean len =  3.61
3.15.240.042 I slot      release: id  0 | task 232 | stop processing: n_tokens = 438, truncated = 0
3.15.245.750 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.578 (> 0.100 thold), f_keep = 0.228
3.15.245.810 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 337.998 MiB)
3.15.379.524 I slot launch_slot_: id  0 | task 273 | processing task, is_child = 0
3.17.033.172 I slot print_timing: id  0 | task 273 | prompt eval time =     527.01 ms /   173 tokens (    3.05 ms per token,   328.26 tokens per second)
3.17.033.176 I slot print_timing: id  0 | task 273 |        eval time =    1126.59 ms /   100 tokens (   11.27 ms per token,    88.76 tokens per second)
3.17.033.177 I slot print_timing: id  0 | task 273 |       total time =    1653.61 ms /   273 tokens
3.17.033.177 I slot print_timing: id  0 | task 273 |    graphs reused =        272
3.17.033.181 I slot print_timing: id  0 | task 273 | draft acceptance = 0.84524 (   71 accepted /    84 generated), mean len =  3.54
3.17.033.353 I slot      release: id  0 | task 273 | stop processing: n_tokens = 272, truncated = 0
3.17.041.557 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1055390641841
3.17.153.940 I slot launch_slot_: id  0 | task 304 | processing task, is_child = 0
3.19.271.161 I slot print_timing: id  0 | task 304 | prompt eval time =     848.99 ms /   510 tokens (    1.66 ms per token,   600.71 tokens per second)
3.19.271.166 I slot print_timing: id  0 | task 304 |        eval time =    1268.19 ms /   114 tokens (   11.12 ms per token,    89.89 tokens per second)
3.19.271.167 I slot print_timing: id  0 | task 304 |       total time =    2117.18 ms /   624 tokens
3.19.271.168 I slot print_timing: id  0 | task 304 |    graphs reused =        302
3.19.271.171 I slot print_timing: id  0 | task 304 | draft acceptance = 0.89247 (   83 accepted /    93 generated), mean len =  3.68
3.19.271.403 I slot      release: id  0 | task 304 | stop processing: n_tokens = 624, truncated = 0
3.19.280.720 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1055392879891
3.19.280.804 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 361.908 MiB)
3.19.462.186 I slot launch_slot_: id  0 | task 338 | processing task, is_child = 0
3.22.048.464 I slot print_timing: id  0 | task 338 | prompt eval time =    1204.84 ms /   693 tokens (    1.74 ms per token,   575.18 tokens per second)
3.22.048.468 I slot print_timing: id  0 | task 338 |        eval time =    1381.40 ms /   108 tokens (   12.79 ms per token,    78.18 tokens per second)
3.22.048.469 I slot print_timing: id  0 | task 338 |       total time =    2586.24 ms /   801 tokens
3.22.048.470 I slot print_timing: id  0 | task 338 |    graphs reused =        334
3.22.048.473 I slot print_timing: id  0 | task 338 | draft acceptance = 0.72549 (   74 accepted /   102 generated), mean len =  3.18
3.22.049.320 I slot      release: id  0 | task 338 | stop processing: n_tokens = 801, truncated = 0
3.22.054.898 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.170 (> 0.100 thold), f_keep = 0.049
3.22.054.986 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 329.521 MiB)
3.22.200.061 I slot launch_slot_: id  0 | task 375 | processing task, is_child = 0
3.23.370.141 I slot print_timing: id  0 | task 375 | prompt eval time =     511.14 ms /   229 tokens (    2.23 ms per token,   448.02 tokens per second)
3.23.370.145 I slot print_timing: id  0 | task 375 |        eval time =     658.90 ms /    56 tokens (   11.77 ms per token,    84.99 tokens per second)
3.23.370.145 I slot print_timing: id  0 | task 375 |       total time =    1170.04 ms /   285 tokens
3.23.370.146 I slot print_timing: id  0 | task 375 |    graphs reused =        347
3.23.370.149 I slot print_timing: id  0 | task 375 | draft acceptance = 0.88889 (   40 accepted /    45 generated), mean len =  3.67
3.23.370.330 I slot      release: id  0 | task 375 | stop processing: n_tokens = 284, truncated = 0
3.23.376.602 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.165 (> 0.100 thold), f_keep = 0.144
3.23.494.416 I slot launch_slot_: id  0 | task 393 | processing task, is_child = 0
3.24.604.059 I slot print_timing: id  0 | task 393 | prompt eval time =     512.18 ms /   249 tokens (    2.06 ms per token,   486.15 tokens per second)
3.24.604.064 I slot print_timing: id  0 | task 393 |        eval time =     597.41 ms /    53 tokens (   11.27 ms per token,    88.72 tokens per second)
3.24.604.064 I slot print_timing: id  0 | task 393 |       total time =    1109.60 ms /   302 tokens
3.24.604.077 I slot print_timing: id  0 | task 393 |    graphs reused =        359
3.24.604.081 I slot print_timing: id  0 | task 393 | draft acceptance = 0.92857 (   39 accepted /    42 generated), mean len =  3.79
3.24.604.313 I slot      release: id  0 | task 393 | stop processing: n_tokens = 302, truncated = 0
3.24.610.622 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.217 (> 0.100 thold), f_keep = 0.262
3.24.610.682 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 342.700 MiB)
3.24.736.381 I slot launch_slot_: id  0 | task 410 | processing task, is_child = 0
3.26.166.953 I slot print_timing: id  0 | task 410 | prompt eval time =     679.59 ms /   364 tokens (    1.87 ms per token,   535.61 tokens per second)
3.26.166.957 I slot print_timing: id  0 | task 410 |        eval time =     750.94 ms /    67 tokens (   11.21 ms per token,    89.22 tokens per second)
3.26.166.958 I slot print_timing: id  0 | task 410 |       total time =    1430.53 ms /   431 tokens
3.26.166.959 I slot print_timing: id  0 | task 410 |    graphs reused =        376
3.26.166.962 I slot print_timing: id  0 | task 410 | draft acceptance = 0.90741 (   49 accepted /    54 generated), mean len =  3.72
3.26.167.343 I slot      release: id  0 | task 410 | stop processing: n_tokens = 431, truncated = 0
3.26.176.410 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1055399775831
3.26.176.475 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 355.179 MiB)
3.26.310.446 I slot launch_slot_: id  0 | task 431 | processing task, is_child = 0
3.29.788.554 I slot print_timing: id  0 | task 431 | prompt eval time =    1117.74 ms /   555 tokens (    2.01 ms per token,   496.54 tokens per second)
3.29.788.559 I slot print_timing: id  0 | task 431 |        eval time =    2360.30 ms /   178 tokens (   13.26 ms per token,    75.41 tokens per second)
3.29.788.560 I slot print_timing: id  0 | task 431 |       total time =    3478.04 ms /   733 tokens
3.29.788.561 I slot print_timing: id  0 | task 431 |    graphs reused =        433
3.29.788.564 I slot print_timing: id  0 | task 431 | draft acceptance = 0.68966 (  120 accepted /   174 generated), mean len =  3.07
3.29.789.024 I slot      release: id  0 | task 431 | stop processing: n_tokens = 733, truncated = 0
3.29.795.088 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1055403397512
3.29.795.177 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 319.006 MiB)
3.29.936.774 I slot launch_slot_: id  0 | task 492 | processing task, is_child = 0
3.34.125.829 I slot print_timing: id  0 | task 492 | n_decoded =    267, tg =  88.30 t/s, tg_3s =  88.30 t/s
3.34.217.142 I slot print_timing: id  0 | task 492 | prompt eval time =    1165.15 ms /   655 tokens (    1.78 ms per token,   562.16 tokens per second)
3.34.217.146 I slot print_timing: id  0 | task 492 |        eval time =    3115.17 ms /   274 tokens (   11.37 ms per token,    87.96 tokens per second)
3.34.217.147 I slot print_timing: id  0 | task 492 |       total time =    4280.31 ms /   929 tokens
3.34.217.148 I slot print_timing: id  0 | task 492 |    graphs reused =        509
3.34.217.151 I slot print_timing: id  0 | task 492 | draft acceptance = 0.83761 (  196 accepted /   234 generated), mean len =  3.51
3.34.217.462 I slot      release: id  0 | task 492 | stop processing: n_tokens = 929, truncated = 0
3.34.225.955 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1055407825951
3.34.226.059 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 320.281 MiB)
3.34.234.816 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 329.303 MiB)
3.34.386.925 I slot launch_slot_: id  0 | task 573 | processing task, is_child = 0
3.36.358.126 I slot print_timing: id  0 | task 573 | prompt eval time =    1069.71 ms /   613 tokens (    1.75 ms per token,   573.05 tokens per second)
3.36.358.131 I slot print_timing: id  0 | task 573 |        eval time =     901.44 ms /    80 tokens (   11.27 ms per token,    88.75 tokens per second)
3.36.358.131 I slot print_timing: id  0 | task 573 |       total time =    1971.15 ms /   693 tokens
3.36.358.132 I slot print_timing: id  0 | task 573 |    graphs reused =        530
3.36.358.136 I slot print_timing: id  0 | task 573 | draft acceptance = 0.87879 (   58 accepted /    66 generated), mean len =  3.64
3.36.358.603 I slot      release: id  0 | task 573 | stop processing: n_tokens = 693, truncated = 0
3.36.364.319 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1055409967091
3.36.364.405 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 350.119 MiB)
3.36.506.273 I slot launch_slot_: id  0 | task 598 | processing task, is_child = 0
3.39.404.324 I slot print_timing: id  0 | task 598 | prompt eval time =    1084.81 ms /   517 tokens (    2.10 ms per token,   476.58 tokens per second)
3.39.404.340 I slot print_timing: id  0 | task 598 |        eval time =    1813.20 ms /   145 tokens (   12.50 ms per token,    79.97 tokens per second)
3.39.404.341 I slot print_timing: id  0 | task 598 |       total time =    2898.01 ms /   662 tokens
3.39.404.342 I slot print_timing: id  0 | task 598 |    graphs reused =        574
3.39.404.345 I slot print_timing: id  0 | task 598 | draft acceptance = 0.74074 (  100 accepted /   135 generated), mean len =  3.22
3.39.404.811 I slot      release: id  0 | task 598 | stop processing: n_tokens = 662, truncated = 0
3.39.409.191 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.459 (> 0.100 thold), f_keep = 0.151
3.39.409.266 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 363.535 MiB)
3.39.554.349 I slot launch_slot_: id  0 | task 646 | processing task, is_child = 0
3.41.446.632 I slot print_timing: id  0 | task 646 | prompt eval time =     511.38 ms /   218 tokens (    2.35 ms per token,   426.29 tokens per second)
3.41.446.636 I slot print_timing: id  0 | task 646 |        eval time =    1380.85 ms /   117 tokens (   11.80 ms per token,    84.73 tokens per second)
3.41.446.637 I slot print_timing: id  0 | task 646 |       total time =    1892.24 ms /   335 tokens
3.41.446.637 I slot print_timing: id  0 | task 646 |    graphs reused =        606
3.41.446.641 I slot print_timing: id  0 | task 646 | draft acceptance = 0.81373 (   83 accepted /   102 generated), mean len =  3.44
3.41.446.769 I slot      release: id  0 | task 646 | stop processing: n_tokens = 335, truncated = 0
3.41.452.380 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.158 (> 0.100 thold), f_keep = 0.116
3.41.565.219 I slot launch_slot_: id  0 | task 683 | processing task, is_child = 0
3.43.407.338 I slot print_timing: id  0 | task 683 | prompt eval time =     511.23 ms /   247 tokens (    2.07 ms per token,   483.15 tokens per second)
3.43.407.342 I slot print_timing: id  0 | task 683 |        eval time =    1330.85 ms /   120 tokens (   11.09 ms per token,    90.17 tokens per second)
3.43.407.343 I slot print_timing: id  0 | task 683 |       total time =    1842.08 ms /   367 tokens
3.43.407.343 I slot print_timing: id  0 | task 683 |    graphs reused =        637
3.43.407.347 I slot print_timing: id  0 | task 683 | draft acceptance = 0.86869 (   86 accepted /    99 generated), mean len =  3.61
3.43.407.494 I slot      release: id  0 | task 683 | stop processing: n_tokens = 366, truncated = 0
3.43.412.089 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.267 (> 0.100 thold), f_keep = 0.107
3.43.412.151 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 347.689 MiB)
3.43.576.432 I slot launch_slot_: id  0 | task 719 | processing task, is_child = 0
3.44.654.986 I slot print_timing: id  0 | task 719 | prompt eval time =     489.23 ms /   146 tokens (    3.35 ms per token,   298.43 tokens per second)
3.44.654.990 I slot print_timing: id  0 | task 719 |        eval time =     589.28 ms /    46 tokens (   12.81 ms per token,    78.06 tokens per second)
3.44.654.991 I slot print_timing: id  0 | task 719 |       total time =    1078.50 ms /   192 tokens
3.44.654.992 I slot print_timing: id  0 | task 719 |    graphs reused =        650
3.44.654.994 I slot print_timing: id  0 | task 719 | draft acceptance = 0.76190 (   32 accepted /    42 generated), mean len =  3.29
3.44.655.125 I slot      release: id  0 | task 719 | stop processing: n_tokens = 192, truncated = 0
3.44.661.552 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1055418263613
3.44.771.482 I slot launch_slot_: id  0 | task 736 | processing task, is_child = 0
3.46.942.331 I slot print_timing: id  0 | task 736 | prompt eval time =    1028.96 ms /   569 tokens (    1.81 ms per token,   552.99 tokens per second)
3.46.942.336 I slot print_timing: id  0 | task 736 |        eval time =    1141.84 ms /    99 tokens (   11.53 ms per token,    86.70 tokens per second)
3.46.942.336 I slot print_timing: id  0 | task 736 |       total time =    2170.80 ms /   668 tokens
3.46.942.338 I slot print_timing: id  0 | task 736 |    graphs reused =        677
3.46.942.342 I slot print_timing: id  0 | task 736 | draft acceptance = 0.84524 (   71 accepted /    84 generated), mean len =  3.54
3.46.942.712 I slot      release: id  0 | task 736 | stop processing: n_tokens = 668, truncated = 0
3.46.946.007 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.495 (> 0.100 thold), f_keep = 0.157
3.46.946.086 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 345.253 MiB)
3.47.087.142 I slot launch_slot_: id  0 | task 767 | processing task, is_child = 0
3.48.143.917 I slot print_timing: id  0 | task 767 | prompt eval time =     505.16 ms /   212 tokens (    2.38 ms per token,   419.67 tokens per second)
3.48.143.922 I slot print_timing: id  0 | task 767 |        eval time =     551.57 ms /    47 tokens (   11.74 ms per token,    85.21 tokens per second)
3.48.143.923 I slot print_timing: id  0 | task 767 |       total time =    1056.73 ms /   259 tokens
3.48.143.931 I slot print_timing: id  0 | task 767 |    graphs reused =        688
3.48.143.934 I slot print_timing: id  0 | task 767 | draft acceptance = 0.87179 (   34 accepted /    39 generated), mean len =  3.62
3.48.144.063 I slot      release: id  0 | task 767 | stop processing: n_tokens = 259, truncated = 0
3.48.149.559 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1055421752551
3.48.149.616 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 324.525 MiB)
3.48.274.838 I slot launch_slot_: id  0 | task 783 | processing task, is_child = 0
3.51.877.648 I slot print_timing: id  0 | task 783 | prompt eval time =    1036.86 ms /   570 tokens (    1.82 ms per token,   549.74 tokens per second)
3.51.877.652 I slot print_timing: id  0 | task 783 |        eval time =    2565.91 ms /   210 tokens (   12.22 ms per token,    81.84 tokens per second)
3.51.877.652 I slot print_timing: id  0 | task 783 |       total time =    3602.77 ms /   780 tokens
3.51.877.653 I slot print_timing: id  0 | task 783 |    graphs reused =        750
3.51.877.656 I slot print_timing: id  0 | task 783 | draft acceptance = 0.76042 (  146 accepted /   192 generated), mean len =  3.28
3.51.877.853 I slot      release: id  0 | task 783 | stop processing: n_tokens = 780, truncated = 0
3.51.884.076 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1055425486341
3.51.884.161 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 312.567 MiB)
3.52.057.782 I slot launch_slot_: id  0 | task 850 | processing task, is_child = 0
3.54.107.743 I slot print_timing: id  0 | task 850 | prompt eval time =    1029.55 ms /   557 tokens (    1.85 ms per token,   541.01 tokens per second)
3.54.107.747 I slot print_timing: id  0 | task 850 |        eval time =    1020.35 ms /    94 tokens (   10.85 ms per token,    92.12 tokens per second)
3.54.107.748 I slot print_timing: id  0 | task 850 |       total time =    2049.90 ms /   651 tokens
3.54.107.749 I slot print_timing: id  0 | task 850 |    graphs reused =        774
3.54.107.752 I slot print_timing: id  0 | task 850 | draft acceptance = 0.92000 (   69 accepted /    75 generated), mean len =  3.76
3.54.107.975 I slot      release: id  0 | task 850 | stop processing: n_tokens = 651, truncated = 0
3.54.112.913 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1055427716463
3.54.112.989 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 345.855 MiB)
3.54.255.436 I slot launch_slot_: id  0 | task 878 | processing task, is_child = 0
3.56.994.731 I slot print_timing: id  0 | task 878 | prompt eval time =    1089.00 ms /   632 tokens (    1.72 ms per token,   580.35 tokens per second)
3.56.994.735 I slot print_timing: id  0 | task 878 |        eval time =    1650.25 ms /   157 tokens (   10.51 ms per token,    95.14 tokens per second)
3.56.994.735 I slot print_timing: id  0 | task 878 |       total time =    2739.25 ms /   789 tokens
3.56.994.736 I slot print_timing: id  0 | task 878 |    graphs reused =        813
3.56.994.739 I slot print_timing: id  0 | task 878 | draft acceptance = 0.93496 (  115 accepted /   123 generated), mean len =  3.80
3.56.994.962 I slot      release: id  0 | task 878 | stop processing: n_tokens = 788, truncated = 0
3.56.999.526 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.103 (> 0.100 thold), f_keep = 0.052
3.56.999.609 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 353.301 MiB)
3.57.137.822 I slot launch_slot_: id  0 | task 922 | processing task, is_child = 0
3.58.747.868 I slot print_timing: id  0 | task 922 | prompt eval time =     821.29 ms /   397 tokens (    2.07 ms per token,   483.39 tokens per second)
3.58.747.873 I slot print_timing: id  0 | task 922 |        eval time =     788.71 ms /    66 tokens (   11.95 ms per token,    83.68 tokens per second)
3.58.747.873 I slot print_timing: id  0 | task 922 |       total time =    1610.00 ms /   463 tokens
3.58.747.874 I slot print_timing: id  0 | task 922 |    graphs reused =        831
3.58.747.877 I slot print_timing: id  0 | task 922 | draft acceptance = 0.82456 (   47 accepted /    57 generated), mean len =  3.47
3.58.748.103 I slot      release: id  0 | task 922 | stop processing: n_tokens = 463, truncated = 0
3.58.751.145 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.312 (> 0.100 thold), f_keep = 0.084
3.58.751.181 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 344.679 MiB)
3.58.884.716 I slot launch_slot_: id  0 | task 944 | processing task, is_child = 0
4.00.001.139 I slot print_timing: id  0 | task 944 | prompt eval time =     376.02 ms /   125 tokens (    3.01 ms per token,   332.43 tokens per second)
