0.06.729.824 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.06.829.489 I srv          init: The UI is disabled
0.06.829.491 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.06.829.575 W srv  llama_server: -----------------
0.06.829.576 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.06.829.576 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.06.829.576 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.06.829.576 W srv  llama_server: -----------------
27.40.813.193 I srv    load_model: loading model 'unsloth/gemma-4-26B-A4B-it-GGUF:Q8_0'
27.42.278.000 W load: control-looking token:    212 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
27.42.278.634 W load: control-looking token:     50 '<|tool_response>' was not control-type; this is probably a bug in the model. its type will be overridden
27.42.286.983 W load: control-looking token:      1 '<eos>' was not control-type; this is probably a bug in the model. its type will be overridden
27.42.317.162 W load: special_eog_ids contains '<|tool_response>', removing '</s>' token from EOG list
27.42.335.595 W llama_model_loader: tensor overrides to CPU are used with mmap enabled - consider using --no-mmap for better performance
28.15.510.543 I srv    load_model: loaded multimodal model, '/opt/hf/hub/models--unsloth--gemma-4-26B-A4B-it-GGUF/snapshots/c099eb48e663fd284577b04978a94ffccb261841/mmproj-BF16.gguf'
28.15.628.443 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
28.15.635.088 I srv  llama_server: model loaded
28.15.635.093 I srv  llama_server: listening on http://127.0.0.1:8080
28.19.492.449 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
29.26.503.658 I slot      release: id  3 | task 454 | stop processing: n_tokens = 299, truncated = 0
29.26.507.335 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.896 (> 0.100 thold), f_keep = 0.866
29.26.507.399 I slot launch_slot_: id  3 | task 480 | processing task, is_child = 0
29.37.286.069 I slot print_timing: id  3 | task 480 | prompt eval time =    2543.88 ms /    38 tokens (   66.94 ms per token,    14.94 tokens per second)
29.37.286.073 I slot print_timing: id  3 | task 480 |        eval time =    8234.73 ms /    75 tokens (  109.80 ms per token,     9.11 tokens per second)
29.37.286.074 I slot print_timing: id  3 | task 480 |       total time =   10778.61 ms /   113 tokens
29.37.286.074 I slot print_timing: id  3 | task 480 |    graphs reused =        479
29.37.286.107 I slot      release: id  3 | task 480 | stop processing: n_tokens = 363, truncated = 0
29.37.289.581 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.893 (> 0.100 thold), f_keep = 0.713
29.37.289.663 I slot launch_slot_: id  3 | task 558 | processing task, is_child = 0
29.49.741.276 I slot print_timing: id  3 | task 558 | prompt eval time =    2466.36 ms /    39 tokens (   63.24 ms per token,    15.81 tokens per second)
29.49.741.280 I slot print_timing: id  3 | task 558 |        eval time =    9985.19 ms /    88 tokens (  113.47 ms per token,     8.81 tokens per second)
29.49.741.281 I slot print_timing: id  3 | task 558 |       total time =   12451.55 ms /   127 tokens
29.49.741.282 I slot print_timing: id  3 | task 558 |    graphs reused =        565
29.49.741.325 I slot      release: id  3 | task 558 | stop processing: n_tokens = 377, truncated = 0
29.49.745.195 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.909 (> 0.100 thold), f_keep = 0.687
29.49.745.265 I slot launch_slot_: id  3 | task 649 | processing task, is_child = 0
29.59.499.810 I slot print_timing: id  3 | task 649 | prompt eval time =    1112.45 ms /    34 tokens (   32.72 ms per token,    30.56 tokens per second)
29.59.499.818 I slot print_timing: id  3 | task 649 |        eval time =    8642.06 ms /    69 tokens (  125.25 ms per token,     7.98 tokens per second)
29.59.499.818 I slot print_timing: id  3 | task 649 |       total time =    9754.50 ms /   103 tokens
29.59.499.819 I slot print_timing: id  3 | task 649 |    graphs reused =        632
29.59.499.856 I slot      release: id  3 | task 649 | stop processing: n_tokens = 353, truncated = 0
29.59.503.480 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.866 (> 0.100 thold), f_keep = 0.734
29.59.503.535 I slot launch_slot_: id  3 | task 721 | processing task, is_child = 0
30.11.974.706 I slot print_timing: id  3 | task 721 | prompt eval time =    2954.04 ms /    48 tokens (   61.54 ms per token,    16.25 tokens per second)
30.11.974.714 I slot print_timing: id  3 | task 721 |        eval time =    9517.07 ms /    82 tokens (  116.06 ms per token,     8.62 tokens per second)
30.11.974.714 I slot print_timing: id  3 | task 721 |       total time =   12471.11 ms /   130 tokens
30.11.974.717 I slot print_timing: id  3 | task 721 |    graphs reused =        712
30.11.974.803 I slot      release: id  3 | task 721 | stop processing: n_tokens = 380, truncated = 0
30.11.978.352 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.896 (> 0.100 thold), f_keep = 0.682
30.11.978.412 I slot launch_slot_: id  3 | task 806 | processing task, is_child = 0
30.24.402.909 I slot print_timing: id  3 | task 806 | prompt eval time =    1699.83 ms /    38 tokens (   44.73 ms per token,    22.36 tokens per second)
30.24.402.912 I slot print_timing: id  3 | task 806 |        eval time =   10724.63 ms /    89 tokens (  120.50 ms per token,     8.30 tokens per second)
30.24.402.913 I slot print_timing: id  3 | task 806 |       total time =   12424.45 ms /   127 tokens
30.24.402.913 I slot print_timing: id  3 | task 806 |    graphs reused =        799
30.24.402.967 I slot      release: id  3 | task 806 | stop processing: n_tokens = 377, truncated = 0
30.24.406.856 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.915 (> 0.100 thold), f_keep = 0.687
30.24.406.940 I slot launch_slot_: id  3 | task 898 | processing task, is_child = 0
30.34.649.536 I slot print_timing: id  3 | task 898 | prompt eval time =    1131.13 ms /    32 tokens (   35.35 ms per token,    28.29 tokens per second)
30.34.649.540 I slot print_timing: id  3 | task 898 |        eval time =    9111.42 ms /    80 tokens (  113.89 ms per token,     8.78 tokens per second)
30.34.649.541 I slot print_timing: id  3 | task 898 |       total time =   10242.55 ms /   112 tokens
30.34.649.542 I slot print_timing: id  3 | task 898 |    graphs reused =        877
30.34.649.583 I slot      release: id  3 | task 898 | stop processing: n_tokens = 362, truncated = 0
30.34.653.628 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.896 (> 0.100 thold), f_keep = 0.715
30.34.653.684 I slot launch_slot_: id  3 | task 981 | processing task, is_child = 0
30.42.265.231 I slot print_timing: id  3 | task 981 | prompt eval time =    2090.01 ms /    38 tokens (   55.00 ms per token,    18.18 tokens per second)
30.42.265.234 I slot print_timing: id  3 | task 981 |        eval time =    5521.50 ms /    49 tokens (  112.68 ms per token,     8.87 tokens per second)
30.42.265.235 I slot print_timing: id  3 | task 981 |       total time =    7611.50 ms /    87 tokens
30.42.265.236 I slot print_timing: id  3 | task 981 |    graphs reused =        924
30.42.265.283 I slot      release: id  3 | task 981 | stop processing: n_tokens = 337, truncated = 0
30.42.268.796 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.869 (> 0.100 thold), f_keep = 0.769
30.42.268.850 I slot launch_slot_: id  3 | task 1033 | processing task, is_child = 0
30.51.913.681 I slot print_timing: id  3 | task 1033 | prompt eval time =    2589.64 ms /    47 tokens (   55.10 ms per token,    18.15 tokens per second)
30.51.913.685 I slot print_timing: id  3 | task 1033 |        eval time =    7055.14 ms /    62 tokens (  113.79 ms per token,     8.79 tokens per second)
30.51.913.686 I slot print_timing: id  3 | task 1033 |       total time =    9644.78 ms /   109 tokens
30.51.913.686 I slot print_timing: id  3 | task 1033 |    graphs reused =        984
30.51.913.731 I slot      release: id  3 | task 1033 | stop processing: n_tokens = 359, truncated = 0
30.51.918.510 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.932 (> 0.100 thold), f_keep = 0.721
30.51.918.589 I slot launch_slot_: id  3 | task 1098 | processing task, is_child = 0
30.55.406.502 I slot print_timing: id  3 | task 1098 | prompt eval time =     995.63 ms /    27 tokens (   36.88 ms per token,    27.12 tokens per second)
30.55.406.508 I slot print_timing: id  3 | task 1098 |        eval time =    2492.20 ms /    22 tokens (  113.28 ms per token,     8.83 tokens per second)
30.55.406.508 I slot print_timing: id  3 | task 1098 |       total time =    3487.84 ms /    49 tokens
30.55.406.510 I slot print_timing: id  3 | task 1098 |    graphs reused =       1004
30.55.406.601 I slot      release: id  3 | task 1098 | stop processing: n_tokens = 299, truncated = 0
30.55.410.700 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.893 (> 0.100 thold), f_keep = 0.866
30.55.410.746 I slot launch_slot_: id  3 | task 1123 | processing task, is_child = 0
31.00.483.083 I slot print_timing: id  3 | task 1123 | prompt eval time =    2322.94 ms /    39 tokens (   59.56 ms per token,    16.79 tokens per second)
31.00.483.089 I slot print_timing: id  3 | task 1123 |        eval time =    2749.36 ms /    25 tokens (  109.97 ms per token,     9.09 tokens per second)
31.00.483.089 I slot print_timing: id  3 | task 1123 |       total time =    5072.30 ms /    64 tokens
31.00.483.090 I slot print_timing: id  3 | task 1123 |    graphs reused =       1027
31.00.483.136 I slot      release: id  3 | task 1123 | stop processing: n_tokens = 314, truncated = 0
31.00.486.434 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.912 (> 0.100 thold), f_keep = 0.825
31.00.486.467 I slot launch_slot_: id  3 | task 1151 | processing task, is_child = 0
31.04.475.873 I slot print_timing: id  3 | task 1151 | prompt eval time =    1155.62 ms /    33 tokens (   35.02 ms per token,    28.56 tokens per second)
31.04.475.881 I slot print_timing: id  3 | task 1151 |        eval time =    2833.72 ms /    26 tokens (  108.99 ms per token,     9.18 tokens per second)
31.04.475.882 I slot print_timing: id  3 | task 1151 |       total time =    3989.34 ms /    59 tokens
31.04.475.884 I slot print_timing: id  3 | task 1151 |    graphs reused =       1051
31.04.475.973 I slot      release: id  3 | task 1151 | stop processing: n_tokens = 309, truncated = 0
31.04.479.717 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.915 (> 0.100 thold), f_keep = 0.838
31.04.479.826 I slot launch_slot_: id  3 | task 1180 | processing task, is_child = 0
31.08.386.691 I slot print_timing: id  3 | task 1180 | prompt eval time =    1162.90 ms /    32 tokens (   36.34 ms per token,    27.52 tokens per second)
31.08.386.694 I slot print_timing: id  3 | task 1180 |        eval time =    2743.88 ms /    24 tokens (  114.33 ms per token,     8.75 tokens per second)
31.08.386.695 I slot print_timing: id  3 | task 1180 |       total time =    3906.78 ms /    56 tokens
31.08.386.696 I slot print_timing: id  3 | task 1180 |    graphs reused =       1073
31.08.386.735 I slot      release: id  3 | task 1180 | stop processing: n_tokens = 306, truncated = 0
31.08.390.102 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.906 (> 0.100 thold), f_keep = 0.846
31.08.390.146 I slot launch_slot_: id  3 | task 1207 | processing task, is_child = 0
31.12.335.000 I slot print_timing: id  3 | task 1207 | prompt eval time =    1160.64 ms /    35 tokens (   33.16 ms per token,    30.16 tokens per second)
31.12.335.004 I slot print_timing: id  3 | task 1207 |        eval time =    2784.18 ms /    25 tokens (  111.37 ms per token,     8.98 tokens per second)
31.12.335.004 I slot print_timing: id  3 | task 1207 |       total time =    3944.82 ms /    60 tokens
31.12.335.005 I slot print_timing: id  3 | task 1207 |    graphs reused =       1096
31.12.335.046 I slot      release: id  3 | task 1207 | stop processing: n_tokens = 310, truncated = 0
31.12.338.662 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.925 (> 0.100 thold), f_keep = 0.835
31.12.338.715 I slot launch_slot_: id  3 | task 1235 | processing task, is_child = 0
31.16.420.085 I slot print_timing: id  3 | task 1235 | prompt eval time =    1105.57 ms /    29 tokens (   38.12 ms per token,    26.23 tokens per second)
31.16.420.092 I slot print_timing: id  3 | task 1235 |        eval time =    2975.75 ms /    27 tokens (  110.21 ms per token,     9.07 tokens per second)
31.16.420.092 I slot print_timing: id  3 | task 1235 |       total time =    4081.31 ms /    56 tokens
31.16.420.095 I slot print_timing: id  3 | task 1235 |    graphs reused =       1121
31.16.420.155 I slot      release: id  3 | task 1235 | stop processing: n_tokens = 306, truncated = 0
31.16.423.483 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.906 (> 0.100 thold), f_keep = 0.846
31.16.423.531 I slot launch_slot_: id  3 | task 1265 | processing task, is_child = 0
31.20.293.045 I slot print_timing: id  3 | task 1265 | prompt eval time =    1198.72 ms /    35 tokens (   34.25 ms per token,    29.20 tokens per second)
31.20.293.049 I slot print_timing: id  3 | task 1265 |        eval time =    2670.75 ms /    24 tokens (  111.28 ms per token,     8.99 tokens per second)
31.20.293.049 I slot print_timing: id  3 | task 1265 |       total time =    3869.47 ms /    59 tokens
31.20.293.050 I slot print_timing: id  3 | task 1265 |    graphs reused =       1143
31.20.293.092 I slot      release: id  3 | task 1265 | stop processing: n_tokens = 309, truncated = 0
31.20.296.788 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.912 (> 0.100 thold), f_keep = 0.838
31.20.296.850 I slot launch_slot_: id  3 | task 1292 | processing task, is_child = 0
31.21.925.779 I slot print_timing: id  3 | task 1292 | prompt eval time =    1146.24 ms /    33 tokens (   34.73 ms per token,    28.79 tokens per second)
31.21.925.785 I slot print_timing: id  3 | task 1292 |        eval time =     482.64 ms /     5 tokens (   96.53 ms per token,    10.36 tokens per second)
31.21.925.785 I slot print_timing: id  3 | task 1292 |       total time =    1628.88 ms /    38 tokens
31.21.925.786 I slot print_timing: id  3 | task 1292 |    graphs reused =       1146
31.21.925.834 I slot      release: id  3 | task 1292 | stop processing: n_tokens = 288, truncated = 0
31.21.929.403 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.928 (> 0.100 thold), f_keep = 0.899
31.21.929.473 I slot launch_slot_: id  3 | task 1300 | processing task, is_child = 0
31.25.790.719 I slot print_timing: id  3 | task 1300 | prompt eval time =    1066.24 ms /    28 tokens (   38.08 ms per token,    26.26 tokens per second)
31.25.790.725 I slot print_timing: id  3 | task 1300 |        eval time =    2794.94 ms /    26 tokens (  107.50 ms per token,     9.30 tokens per second)
31.25.790.726 I slot print_timing: id  3 | task 1300 |       total time =    3861.17 ms /    54 tokens
31.25.790.728 I slot print_timing: id  3 | task 1300 |    graphs reused =       1170
31.25.790.828 I slot      release: id  3 | task 1300 | stop processing: n_tokens = 304, truncated = 0
31.25.796.185 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.922 (> 0.100 thold), f_keep = 0.852
31.25.796.278 I slot launch_slot_: id  3 | task 1329 | processing task, is_child = 0
31.27.326.526 I slot print_timing: id  3 | task 1329 | prompt eval time =    1053.06 ms /    30 tokens (   35.10 ms per token,    28.49 tokens per second)
