0.06.762.037 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.06.844.520 I srv          init: The UI is disabled
0.06.844.523 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.06.844.680 W srv  llama_server: -----------------
0.06.844.682 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.06.844.682 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.06.844.682 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.06.844.682 W srv  llama_server: -----------------
7.22.719.139 I srv    load_model: loading model 'unsloth/gemma-4-E4B-it-GGUF:Q8_0'
7.24.626.671 W load: control-looking token:    212 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
7.24.627.527 W load: control-looking token:     50 '<|tool_response>' was not control-type; this is probably a bug in the model. its type will be overridden
7.24.638.247 W load: control-looking token:      1 '<eos>' was not control-type; this is probably a bug in the model. its type will be overridden
7.24.683.274 W load: special_eog_ids contains '<|tool_response>', removing '</s>' token from EOG list
7.34.947.871 W init_audio: audio input is in experimental stage and may have reduced quality:
    https://github.com/ggml-org/llama.cpp/discussions/13759
7.34.947.997 I srv    load_model: loaded multimodal model, '/opt/hf/hub/models--unsloth--gemma-4-E4B-it-GGUF/snapshots/bfc15c382204943c3a8fff0c750b94ae2364d7a3/mmproj-BF16.gguf'
7.34.978.824 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
7.34.987.477 I srv  llama_server: model loaded
7.34.987.493 I srv  llama_server: listening on http://127.0.0.1:8080
7.49.532.435 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
7.51.191.758 I slot print_timing: id  3 | task 116 | prompt eval time =      51.20 ms /    21 tokens (    2.44 ms per token,   410.20 tokens per second)
7.51.191.762 I slot print_timing: id  3 | task 116 |        eval time =     190.96 ms /    23 tokens (    8.30 ms per token,   120.45 tokens per second)
7.51.191.763 I slot print_timing: id  3 | task 116 |       total time =     242.15 ms /    44 tokens
7.51.191.763 I slot print_timing: id  3 | task 116 |    graphs reused =        118
7.51.191.798 I slot      release: id  3 | task 116 | stop processing: n_tokens = 294, truncated = 0
7.51.196.187 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.959 (> 0.100 thold), f_keep = 0.881
7.51.196.251 I slot launch_slot_: id  3 | task 142 | processing task, is_child = 0
7.51.426.317 I slot print_timing: id  3 | task 142 | prompt eval time =      42.32 ms /    19 tokens (    2.23 ms per token,   448.92 tokens per second)
7.51.426.326 I slot print_timing: id  3 | task 142 |        eval time =     187.70 ms /    22 tokens (    8.53 ms per token,   117.21 tokens per second)
7.51.426.327 I slot print_timing: id  3 | task 142 |       total time =     230.02 ms /    41 tokens
7.51.426.329 I slot print_timing: id  3 | task 142 |    graphs reused =        138
7.51.426.418 I slot      release: id  3 | task 142 | stop processing: n_tokens = 291, truncated = 0
7.51.431.621 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.942 (> 0.100 thold), f_keep = 0.890
7.51.431.661 I slot launch_slot_: id  3 | task 167 | processing task, is_child = 0
7.51.669.151 I slot print_timing: id  3 | task 167 | prompt eval time =      39.13 ms /    24 tokens (    1.63 ms per token,   613.32 tokens per second)
7.51.669.156 I slot print_timing: id  3 | task 167 |        eval time =     198.33 ms /    24 tokens (    8.26 ms per token,   121.01 tokens per second)
7.51.669.156 I slot print_timing: id  3 | task 167 |       total time =     237.47 ms /    48 tokens
7.51.669.157 I slot print_timing: id  3 | task 167 |    graphs reused =        160
7.51.669.192 I slot      release: id  3 | task 167 | stop processing: n_tokens = 298, truncated = 0
7.51.673.977 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.932 (> 0.100 thold), f_keep = 0.869
7.51.674.069 I slot launch_slot_: id  3 | task 194 | processing task, is_child = 0
7.51.984.596 I slot print_timing: id  3 | task 194 | prompt eval time =      43.82 ms /    27 tokens (    1.62 ms per token,   616.19 tokens per second)
7.51.984.615 I slot print_timing: id  3 | task 194 |        eval time =     266.62 ms /    28 tokens (    9.52 ms per token,   105.02 tokens per second)
7.51.984.616 I slot print_timing: id  3 | task 194 |       total time =     310.43 ms /    55 tokens
7.51.984.618 I slot print_timing: id  3 | task 194 |    graphs reused =        186
7.51.984.740 I slot      release: id  3 | task 194 | stop processing: n_tokens = 305, truncated = 0
7.51.990.866 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.945 (> 0.100 thold), f_keep = 0.849
7.51.990.976 I slot launch_slot_: id  3 | task 225 | processing task, is_child = 0
7.52.286.633 I slot print_timing: id  3 | task 225 | prompt eval time =      51.74 ms /    23 tokens (    2.25 ms per token,   444.54 tokens per second)
7.52.286.641 I slot print_timing: id  3 | task 225 |        eval time =     243.84 ms /    28 tokens (    8.71 ms per token,   114.83 tokens per second)
7.52.286.642 I slot print_timing: id  3 | task 225 |       total time =     295.57 ms /    51 tokens
7.52.286.644 I slot print_timing: id  3 | task 225 |    graphs reused =        212
7.52.286.725 I slot      release: id  3 | task 225 | stop processing: n_tokens = 301, truncated = 0
7.52.291.445 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.956 (> 0.100 thold), f_keep = 0.860
7.52.291.538 I slot launch_slot_: id  3 | task 256 | processing task, is_child = 0
7.52.549.485 I slot print_timing: id  3 | task 256 | prompt eval time =      37.91 ms /    20 tokens (    1.90 ms per token,   527.52 tokens per second)
7.52.549.492 I slot print_timing: id  3 | task 256 |        eval time =     219.98 ms /    26 tokens (    8.46 ms per token,   118.19 tokens per second)
7.52.549.492 I slot print_timing: id  3 | task 256 |       total time =     257.90 ms /    46 tokens
7.52.549.494 I slot print_timing: id  3 | task 256 |    graphs reused =        236
7.52.549.559 I slot      release: id  3 | task 256 | stop processing: n_tokens = 296, truncated = 0
7.52.554.522 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.928 (> 0.100 thold), f_keep = 0.875
7.52.554.613 I slot launch_slot_: id  3 | task 285 | processing task, is_child = 0
7.52.913.307 I slot print_timing: id  3 | task 285 | prompt eval time =      53.34 ms /    28 tokens (    1.91 ms per token,   524.91 tokens per second)
7.52.913.314 I slot print_timing: id  3 | task 285 |        eval time =     305.29 ms /    33 tokens (    9.25 ms per token,   108.09 tokens per second)
7.52.913.314 I slot print_timing: id  3 | task 285 |       total time =     358.63 ms /    61 tokens
7.52.913.316 I slot print_timing: id  3 | task 285 |    graphs reused =        267
7.52.913.401 I slot      release: id  3 | task 285 | stop processing: n_tokens = 311, truncated = 0
7.52.917.666 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.949 (> 0.100 thold), f_keep = 0.833
7.52.917.751 I slot launch_slot_: id  3 | task 321 | processing task, is_child = 0
7.53.211.873 I slot print_timing: id  3 | task 321 | prompt eval time =      43.38 ms /    22 tokens (    1.97 ms per token,   507.20 tokens per second)
7.53.211.877 I slot print_timing: id  3 | task 321 |        eval time =     250.69 ms /    27 tokens (    9.28 ms per token,   107.70 tokens per second)
7.53.211.877 I slot print_timing: id  3 | task 321 |       total time =     294.07 ms /    49 tokens
7.53.211.878 I slot print_timing: id  3 | task 321 |    graphs reused =        292
7.53.211.918 I slot      release: id  3 | task 321 | stop processing: n_tokens = 299, truncated = 0
7.53.216.383 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.949 (> 0.100 thold), f_keep = 0.866
7.53.216.478 I slot launch_slot_: id  3 | task 351 | processing task, is_child = 0
7.53.506.904 I slot print_timing: id  3 | task 351 | prompt eval time =      48.35 ms /    22 tokens (    2.20 ms per token,   455.01 tokens per second)
7.53.506.912 I slot print_timing: id  3 | task 351 |        eval time =     241.98 ms /    26 tokens (    9.31 ms per token,   107.45 tokens per second)
7.53.506.913 I slot print_timing: id  3 | task 351 |       total time =     290.33 ms /    48 tokens
7.53.506.914 I slot print_timing: id  3 | task 351 |    graphs reused =        316
7.53.507.018 I slot      release: id  3 | task 351 | stop processing: n_tokens = 298, truncated = 0
7.53.511.806 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.949 (> 0.100 thold), f_keep = 0.869
7.53.511.864 I slot launch_slot_: id  3 | task 380 | processing task, is_child = 0
7.53.768.902 I slot print_timing: id  3 | task 380 | prompt eval time =      58.08 ms /    22 tokens (    2.64 ms per token,   378.77 tokens per second)
7.53.768.905 I slot print_timing: id  3 | task 380 |        eval time =     198.92 ms /    22 tokens (    9.04 ms per token,   110.60 tokens per second)
7.53.768.906 I slot print_timing: id  3 | task 380 |       total time =     257.00 ms /    44 tokens
7.53.768.907 I slot print_timing: id  3 | task 380 |    graphs reused =        336
7.53.768.949 I slot      release: id  3 | task 380 | stop processing: n_tokens = 294, truncated = 0
7.53.772.324 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.949 (> 0.100 thold), f_keep = 0.881
7.53.772.384 I slot launch_slot_: id  3 | task 405 | processing task, is_child = 0
7.54.021.675 I slot print_timing: id  3 | task 405 | prompt eval time =      46.05 ms /    22 tokens (    2.09 ms per token,   477.75 tokens per second)
7.54.021.679 I slot print_timing: id  3 | task 405 |        eval time =     203.18 ms /    23 tokens (    8.83 ms per token,   113.20 tokens per second)
7.54.021.679 I slot print_timing: id  3 | task 405 |       total time =     249.23 ms /    45 tokens
7.54.021.680 I slot print_timing: id  3 | task 405 |    graphs reused =        357
7.54.021.718 I slot      release: id  3 | task 405 | stop processing: n_tokens = 295, truncated = 0
7.54.025.738 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.909 (> 0.100 thold), f_keep = 0.878
7.54.025.812 I slot launch_slot_: id  3 | task 431 | processing task, is_child = 0
7.54.727.479 I slot print_timing: id  3 | task 431 | prompt eval time =      40.31 ms /    34 tokens (    1.19 ms per token,   843.51 tokens per second)
7.54.727.487 I slot print_timing: id  3 | task 431 |        eval time =     661.29 ms /    75 tokens (    8.82 ms per token,   113.41 tokens per second)
7.54.727.487 I slot print_timing: id  3 | task 431 |       total time =     701.60 ms /   109 tokens
7.54.727.489 I slot print_timing: id  3 | task 431 |    graphs reused =        430
7.54.727.606 I slot      release: id  3 | task 431 | stop processing: n_tokens = 359, truncated = 0
7.54.733.808 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.906 (> 0.100 thold), f_keep = 0.721
7.54.733.941 I slot launch_slot_: id  3 | task 509 | processing task, is_child = 0
7.55.385.917 I slot print_timing: id  3 | task 509 | prompt eval time =      48.60 ms /    35 tokens (    1.39 ms per token,   720.11 tokens per second)
7.55.385.927 I slot print_timing: id  3 | task 509 |        eval time =     603.25 ms /    65 tokens (    9.28 ms per token,   107.75 tokens per second)
7.55.385.928 I slot print_timing: id  3 | task 509 |       total time =     651.86 ms /   100 tokens
7.55.385.931 I slot print_timing: id  3 | task 509 |    graphs reused =        493
7.55.386.083 I slot      release: id  3 | task 509 | stop processing: n_tokens = 350, truncated = 0
7.55.391.175 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.922 (> 0.100 thold), f_keep = 0.740
7.55.391.254 I slot launch_slot_: id  3 | task 577 | processing task, is_child = 0
7.55.878.862 I slot print_timing: id  3 | task 577 | prompt eval time =      50.23 ms /    30 tokens (    1.67 ms per token,   597.31 tokens per second)
7.55.878.873 I slot print_timing: id  3 | task 577 |        eval time =     437.31 ms /    48 tokens (    9.11 ms per token,   109.76 tokens per second)
7.55.878.873 I slot print_timing: id  3 | task 577 |       total time =     487.53 ms /    78 tokens
7.55.878.875 I slot print_timing: id  3 | task 577 |    graphs reused =        539
7.55.878.960 I slot      release: id  3 | task 577 | stop processing: n_tokens = 328, truncated = 0
7.55.883.613 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.878 (> 0.100 thold), f_keep = 0.790
7.55.883.692 I slot launch_slot_: id  3 | task 628 | processing task, is_child = 0
7.56.651.597 I slot print_timing: id  3 | task 628 | prompt eval time =      46.11 ms /    44 tokens (    1.05 ms per token,   954.16 tokens per second)
7.56.651.602 I slot print_timing: id  3 | task 628 |        eval time =     721.74 ms /    82 tokens (    8.80 ms per token,   113.61 tokens per second)
7.56.651.602 I slot print_timing: id  3 | task 628 |       total time =     767.85 ms /   126 tokens
7.56.651.604 I slot print_timing: id  3 | task 628 |    graphs reused =        619
7.56.651.657 I slot      release: id  3 | task 628 | stop processing: n_tokens = 376, truncated = 0
7.56.656.052 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.909 (> 0.100 thold), f_keep = 0.689
7.56.656.147 I slot launch_slot_: id  3 | task 713 | processing task, is_child = 0
7.57.475.677 I slot print_timing: id  3 | task 713 | prompt eval time =      40.20 ms /    34 tokens (    1.18 ms per token,   845.71 tokens per second)
7.57.475.684 I slot print_timing: id  3 | task 713 |        eval time =     779.27 ms /    89 tokens (    8.76 ms per token,   114.21 tokens per second)
7.57.475.684 I slot print_timing: id  3 | task 713 |       total time =     819.47 ms /   123 tokens
7.57.475.686 I slot print_timing: id  3 | task 713 |    graphs reused =        706
7.57.475.761 I slot      release: id  3 | task 713 | stop processing: n_tokens = 373, truncated = 0
7.57.482.186 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.928 (> 0.100 thold), f_keep = 0.694
7.57.482.319 I slot launch_slot_: id  3 | task 805 | processing task, is_child = 0
7.57.920.160 I slot print_timing: id  3 | task 805 | prompt eval time =      54.66 ms /    28 tokens (    1.95 ms per token,   512.29 tokens per second)
7.57.920.169 I slot print_timing: id  3 | task 805 |        eval time =     383.08 ms /    42 tokens (    9.12 ms per token,   109.64 tokens per second)
7.57.920.170 I slot print_timing: id  3 | task 805 |       total time =     437.73 ms /    70 tokens
7.57.920.172 I slot print_timing: id  3 | task 805 |    graphs reused =        746
7.57.920.250 I slot      release: id  3 | task 805 | stop processing: n_tokens = 320, truncated = 0
7.57.923.380 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.909 (> 0.100 thold), f_keep = 0.809
7.57.923.449 I slot launch_slot_: id  3 | task 850 | processing task, is_child = 0
7.58.400.488 I slot print_timing: id  3 | task 850 | prompt eval time =      45.36 ms /    34 tokens (    1.33 ms per token,   749.51 tokens per second)
7.58.400.497 I slot print_timing: id  3 | task 850 |        eval time =     431.63 ms /    49 tokens (    8.81 ms per token,   113.52 tokens per second)
7.58.400.497 I slot print_timing: id  3 | task 850 |       total time =     476.99 ms /    83 tokens
7.58.400.499 I slot print_timing: id  3 | task 850 |    graphs reused =        793
7.58.400.580 I slot      release: id  3 | task 850 | stop processing: n_tokens = 333, truncated = 0
7.58.405.418 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.881 (> 0.100 thold), f_keep = 0.778
7.58.405.476 I slot launch_slot_: id  3 | task 902 | processing task, is_child = 0
7.58.948.218 I slot print_timing: id  3 | task 902 | prompt eval time =      40.37 ms /    43 tokens (    0.94 ms per token,  1065.25 tokens per second)
7.58.948.228 I slot print_timing: id  3 | task 902 |        eval time =     502.30 ms /    58 tokens (    8.66 ms per token,   115.47 tokens per second)
7.58.948.229 I slot print_timing: id  3 | task 902 |       total time =     542.67 ms /   101 tokens
7.58.948.231 I slot print_timing: id  3 | task 902 |    graphs reused =        849
7.58.948.357 I slot      release: id  3 | task 902 | stop processing: n_tokens = 351, truncated = 0
7.58.953.296 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.945 (> 0.100 thold), f_keep = 0.738
7.58.953.349 I slot launch_slot_: id  3 | task 963 | processing task, is_child = 0
7.59.197.931 I slot print_timing: id  3 | task 963 | prompt eval time =      50.46 ms /    23 tokens (    2.19 ms per token,   455.80 tokens per second)
7.59.197.939 I slot print_timing: id  3 | task 963 |        eval time =     194.06 ms /    22 tokens (    8.82 ms per token,   113.37 tokens per second)
7.59.197.939 I slot print_timing: id  3 | task 963 |       total time =     244.52 ms /    45 tokens
7.59.197.941 I slot print_timing: id  3 | task 963 |    graphs reused =        869
7.59.198.024 I slot      release: id  3 | task 963 | stop processing: n_tokens = 295, truncated = 0
7.59.202.378 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.906 (> 0.100 thold), f_keep = 0.878
7.59.202.504 I slot launch_slot_: id  3 | task 988 | processing task, is_child = 0
7.59.467.023 I slot print_timing: id  3 | task 988 | prompt eval time =      44.38 ms /    35 tokens (    1.27 ms per token,   788.64 tokens per second)
7.59.467.028 I slot print_timing: id  3 | task 988 |        eval time =     220.09 ms /    25 tokens (    8.80 ms per token,   113.59 tokens per second)
7.59.467.028 I slot print_timing: id  3 | task 988 |       total time =     264.47 ms /    60 tokens
7.59.467.029 I slot print_timing: id  3 | task 988 |    graphs reused =        892
7.59.467.071 I slot      release: id  3 | task 988 | stop processing: n_tokens = 310, truncated = 0
7.59.471.895 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.925 (> 0.100 thold), f_keep = 0.835
7.59.471.980 I slot launch_slot_: id  3 | task 1016 | processing task, is_child = 0
7.59.739.082 I slot print_timing: id  3 | task 1016 | prompt eval time =      43.33 ms /    29 tokens (    1.49 ms per token,   669.30 tokens per second)
7.59.739.090 I slot print_timing: id  3 | task 1016 |        eval time =     223.72 ms /    27 tokens (    8.29 ms per token,   120.69 tokens per second)
7.59.739.090 I slot print_timing: id  3 | task 1016 |       total time =     267.05 ms /    56 tokens
7.59.739.091 I slot print_timing: id  3 | task 1016 |    graphs reused =        917
7.59.739.167 I slot      release: id  3 | task 1016 | stop processing: n_tokens = 306, truncated = 0
7.59.743.638 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.928 (> 0.100 thold), f_keep = 0.846
7.59.743.730 I slot launch_slot_: id  3 | task 1046 | processing task, is_child = 0
8.00.010.713 I slot print_timing: id  3 | task 1046 | prompt eval time =      56.37 ms /    28 tokens (    2.01 ms per token,   496.72 tokens per second)
8.00.010.720 I slot print_timing: id  3 | task 1046 |        eval time =     210.54 ms /    25 tokens (    8.42 ms per token,   118.74 tokens per second)
8.00.010.720 I slot print_timing: id  3 | task 1046 |       total time =     266.91 ms /    53 tokens
8.00.010.721 I slot print_timing: id  3 | task 1046 |    graphs reused =        940
8.00.010.779 I slot      release: id  3 | task 1046 | stop processing: n_tokens = 303, truncated = 0
8.00.014.888 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.918 (> 0.100 thold), f_keep = 0.855
8.00.014.945 I slot launch_slot_: id  3 | task 1074 | processing task, is_child = 0
8.00.279.803 I slot print_timing: id  3 | task 1074 | prompt eval time =      41.01 ms /    31 tokens (    1.32 ms per token,   755.88 tokens per second)
8.00.279.811 I slot print_timing: id  3 | task 1074 |        eval time =     223.77 ms /    25 tokens (    8.95 ms per token,   111.72 tokens per second)
8.00.279.812 I slot print_timing: id  3 | task 1074 |       total time =     264.79 ms /    56 tokens
8.00.279.814 I slot print_timing: id  3 | task 1074 |    graphs reused =        963
8.00.279.922 I slot      release: id  3 | task 1074 | stop processing: n_tokens = 306, truncated = 0
8.00.284.470 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.938 (> 0.100 thold), f_keep = 0.846
8.00.284.549 I slot launch_slot_: id  3 | task 1102 | processing task, is_child = 0
8.00.578.573 I slot print_timing: id  3 | task 1102 | prompt eval time =      49.46 ms /    25 tokens (    1.98 ms per token,   505.44 tokens per second)
8.00.578.582 I slot print_timing: id  3 | task 1102 |        eval time =     244.50 ms /    27 tokens (    9.06 ms per token,   110.43 tokens per second)
8.00.578.583 I slot print_timing: id  3 | task 1102 |       total time =     293.97 ms /    52 tokens
8.00.578.585 I slot print_timing: id  3 | task 1102 |    graphs reused =        988
8.00.578.647 I slot      release: id  3 | task 1102 | stop processing: n_tokens = 302, truncated = 0
8.00.583.085 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.918 (> 0.100 thold), f_keep = 0.858
8.00.583.209 I slot launch_slot_: id  3 | task 1132 | processing task, is_child = 0
8.00.884.444 I slot print_timing: id  3 | task 1132 | prompt eval time =      46.84 ms /    31 tokens (    1.51 ms per token,   661.84 tokens per second)
8.00.884.453 I slot print_timing: id  3 | task 1132 |        eval time =     254.31 ms /    27 tokens (    9.42 ms per token,   106.17 tokens per second)
8.00.884.454 I slot print_timing: id  3 | task 1132 |       total time =     301.15 ms /    58 tokens
8.00.884.456 I slot print_timing: id  3 | task 1132 |    graphs reused =       1013
8.00.884.568 I slot      release: id  3 | task 1132 | stop processing: n_tokens = 308, truncated = 0
8.00.888.632 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.925 (> 0.100 thold), f_keep = 0.841
8.00.888.744 I slot launch_slot_: id  3 | task 1162 | processing task, is_child = 0
8.00.987.756 I slot print_timing: id  3 | task 1162 | prompt eval time =      53.94 ms /    29 tokens (    1.86 ms per token,   537.59 tokens per second)
8.00.987.766 I slot print_timing: id  3 | task 1162 |        eval time =      44.97 ms /     5 tokens (    8.99 ms per token,   111.19 tokens per second)
8.00.987.767 I slot print_timing: id  3 | task 1162 |       total time =      98.91 ms /    34 tokens
8.00.987.769 I slot print_timing: id  3 | task 1162 |    graphs reused =       1016
8.00.987.879 I slot      release: id  3 | task 1162 | stop processing: n_tokens = 284, truncated = 0
8.00.994.276 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.942 (> 0.100 thold), f_keep = 0.912
8.00.994.407 I slot launch_slot_: id  3 | task 1170 | processing task, is_child = 0
8.01.087.549 I slot print_timing: id  3 | task 1170 | prompt eval time =      51.97 ms /    24 tokens (    2.17 ms per token,   461.78 tokens per second)
8.01.087.556 I slot print_timing: id  3 | task 1170 |        eval time =      41.09 ms /     5 tokens (    8.22 ms per token,   121.68 tokens per second)
8.01.087.556 I slot print_timing: id  3 | task 1170 |       total time =      93.06 ms /    29 tokens
8.01.087.558 I slot print_timing: id  3 | task 1170 |    graphs reused =       1019
8.01.087.619 I slot      release: id  3 | task 1170 | stop processing: n_tokens = 279, truncated = 0
8.01.091.215 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.935 (> 0.100 thold), f_keep = 0.928
8.01.091.252 I slot launch_slot_: id  3 | task 1178 | processing task, is_child = 0
8.01.433.263 I slot print_timing: id  3 | task 1178 | prompt eval time =      37.68 ms /    26 tokens (    1.45 ms per token,   689.97 tokens per second)
8.01.433.272 I slot print_timing: id  3 | task 1178 |        eval time =     304.27 ms /    35 tokens (    8.69 ms per token,   115.03 tokens per second)
8.01.433.273 I slot print_timing: id  3 | task 1178 |       total time =     341.95 ms /    61 tokens
8.01.433.276 I slot print_timing: id  3 | task 1178 |    graphs reused =       1052
