0.06.676.342 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.06.766.186 I srv          init: The UI is disabled
0.06.766.192 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.06.766.376 W srv  llama_server: -----------------
0.06.766.377 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.06.766.378 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.06.766.378 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.06.766.378 W srv  llama_server: -----------------
7.20.741.683 I srv    load_model: loading model 'unsloth/Qwen3.6-35B-A3B-GGUF:Q8_0'
7.22.206.161 W llama_model_loader: tensor overrides to CPU are used with mmap enabled - consider using --no-mmap for better performance
8.03.114.975 W load_hparams: Qwen-VL models require at minimum 1024 image tokens to function correctly on grounding tasks
8.03.114.977 W load_hparams: if you encounter problems with accuracy, try adding --image-min-tokens 1024
8.03.114.977 W load_hparams: more info: https://github.com/ggml-org/llama.cpp/issues/16842

8.03.988.239 I srv    load_model: loaded multimodal model, '/opt/hf/hub/models--unsloth--Qwen3.6-35B-A3B-GGUF/snapshots/a483e9e6cbd595906af30beda3187c2663a1118c/mmproj-BF16.gguf'
8.04.155.609 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
8.04.176.379 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
8.04.176.471 I srv  llama_server: model loaded
8.04.176.481 I srv  llama_server: listening on http://127.0.0.1:8080
8.19.057.360 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
8.33.890.979 I slot launch_slot_: id  3 | task 88 | processing task, is_child = 0
8.36.910.636 I slot print_timing: id  3 | task 88 | prompt eval time =     743.47 ms /    24 tokens (   30.98 ms per token,    32.28 tokens per second)
8.36.910.644 I slot print_timing: id  3 | task 88 |        eval time =    2276.12 ms /    25 tokens (   91.04 ms per token,    10.98 tokens per second)
8.36.910.644 I slot print_timing: id  3 | task 88 |       total time =    3019.59 ms /    49 tokens
8.36.910.647 I slot print_timing: id  3 | task 88 |    graphs reused =         99
8.36.910.750 I slot      release: id  3 | task 88 | stop processing: n_tokens = 280, truncated = 0
8.36.930.483 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.941 (> 0.100 thold), f_keep = 0.857
8.36.930.575 I slot launch_slot_: id  3 | task 115 | processing task, is_child = 0
8.39.762.008 I slot print_timing: id  3 | task 115 | prompt eval time =     794.55 ms /    23 tokens (   34.55 ms per token,    28.95 tokens per second)
8.39.762.015 I slot print_timing: id  3 | task 115 |        eval time =    2036.83 ms /    24 tokens (   84.87 ms per token,    11.78 tokens per second)
8.39.762.015 I slot print_timing: id  3 | task 115 |       total time =    2831.38 ms /    47 tokens
8.39.762.017 I slot print_timing: id  3 | task 115 |    graphs reused =        120
8.39.762.114 I slot      release: id  3 | task 115 | stop processing: n_tokens = 278, truncated = 0
8.39.777.904 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.941 (> 0.100 thold), f_keep = 0.860
8.39.777.955 I slot launch_slot_: id  3 | task 141 | processing task, is_child = 0
8.42.571.542 I slot print_timing: id  3 | task 141 | prompt eval time =     726.58 ms /    22 tokens (   33.03 ms per token,    30.28 tokens per second)
8.42.571.544 I slot print_timing: id  3 | task 141 |        eval time =    2066.98 ms /    24 tokens (   86.12 ms per token,    11.61 tokens per second)
8.42.571.545 I slot print_timing: id  3 | task 141 |       total time =    2793.56 ms /    46 tokens
8.42.571.545 I slot print_timing: id  3 | task 141 |    graphs reused =        141
8.42.571.574 I slot      release: id  3 | task 141 | stop processing: n_tokens = 277, truncated = 0
8.42.589.180 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.923 (> 0.100 thold), f_keep = 0.863
8.42.589.295 I slot launch_slot_: id  3 | task 167 | processing task, is_child = 0
8.45.653.378 I slot print_timing: id  3 | task 167 | prompt eval time =     759.48 ms /    27 tokens (   28.13 ms per token,    35.55 tokens per second)
8.45.653.381 I slot print_timing: id  3 | task 167 |        eval time =    2304.56 ms /    28 tokens (   82.31 ms per token,    12.15 tokens per second)
8.45.653.382 I slot print_timing: id  3 | task 167 |       total time =    3064.04 ms /    55 tokens
8.45.653.382 I slot print_timing: id  3 | task 167 |    graphs reused =        167
8.45.653.412 I slot      release: id  3 | task 167 | stop processing: n_tokens = 286, truncated = 0
8.45.669.943 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.916 (> 0.100 thold), f_keep = 0.836
8.45.670.017 I slot launch_slot_: id  3 | task 197 | processing task, is_child = 0
8.48.731.907 I slot print_timing: id  3 | task 197 | prompt eval time =     854.77 ms /    29 tokens (   29.47 ms per token,    33.93 tokens per second)
8.48.731.914 I slot print_timing: id  3 | task 197 |        eval time =    2207.09 ms /    28 tokens (   78.82 ms per token,    12.69 tokens per second)
8.48.731.914 I slot print_timing: id  3 | task 197 |       total time =    3061.86 ms /    57 tokens
8.48.731.916 I slot print_timing: id  3 | task 197 |    graphs reused =        193
8.48.731.992 I slot      release: id  3 | task 197 | stop processing: n_tokens = 288, truncated = 0
8.48.748.899 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.926 (> 0.100 thold), f_keep = 0.830
8.48.749.016 I slot launch_slot_: id  3 | task 227 | processing task, is_child = 0
8.51.870.922 I slot print_timing: id  3 | task 227 | prompt eval time =     770.47 ms /    26 tokens (   29.63 ms per token,    33.75 tokens per second)
8.51.870.930 I slot print_timing: id  3 | task 227 |        eval time =    2351.36 ms /    29 tokens (   81.08 ms per token,    12.33 tokens per second)
8.51.870.931 I slot print_timing: id  3 | task 227 |       total time =    3121.84 ms /    55 tokens
8.51.870.932 I slot print_timing: id  3 | task 227 |    graphs reused =        220
8.51.871.025 I slot      release: id  3 | task 227 | stop processing: n_tokens = 286, truncated = 0
8.51.888.699 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.937 (> 0.100 thold), f_keep = 0.836
8.51.888.814 I slot launch_slot_: id  3 | task 258 | processing task, is_child = 0
8.54.887.985 I slot print_timing: id  3 | task 258 | prompt eval time =     727.67 ms /    23 tokens (   31.64 ms per token,    31.61 tokens per second)
8.54.887.990 I slot print_timing: id  3 | task 258 |        eval time =    2271.43 ms /    28 tokens (   81.12 ms per token,    12.33 tokens per second)
8.54.887.991 I slot print_timing: id  3 | task 258 |       total time =    2999.10 ms /    51 tokens
8.54.887.992 I slot print_timing: id  3 | task 258 |    graphs reused =        245
8.54.888.025 I slot      release: id  3 | task 258 | stop processing: n_tokens = 282, truncated = 0
8.54.903.565 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.909 (> 0.100 thold), f_keep = 0.848
8.54.903.619 I slot launch_slot_: id  3 | task 288 | processing task, is_child = 0
9.00.115.480 I slot print_timing: id  3 | task 288 | prompt eval time =     830.43 ms /    31 tokens (   26.79 ms per token,    37.33 tokens per second)
9.00.115.487 I slot print_timing: id  3 | task 288 |        eval time =    4381.38 ms /    54 tokens (   81.14 ms per token,    12.32 tokens per second)
9.00.115.488 I slot print_timing: id  3 | task 288 |       total time =    5211.81 ms /    85 tokens
9.00.115.490 I slot print_timing: id  3 | task 288 |    graphs reused =        297
9.00.115.543 I slot      release: id  3 | task 288 | stop processing: n_tokens = 316, truncated = 0
9.00.131.694 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.926 (> 0.100 thold), f_keep = 0.756
9.00.131.790 I slot launch_slot_: id  3 | task 344 | processing task, is_child = 0
9.03.378.235 I slot print_timing: id  3 | task 344 | prompt eval time =     857.86 ms /    26 tokens (   32.99 ms per token,    30.31 tokens per second)
9.03.378.243 I slot print_timing: id  3 | task 344 |        eval time =    2388.49 ms /    28 tokens (   85.30 ms per token,    11.72 tokens per second)
9.03.378.244 I slot print_timing: id  3 | task 344 |       total time =    3246.36 ms /    54 tokens
9.03.378.246 I slot print_timing: id  3 | task 344 |    graphs reused =        323
9.03.378.357 I slot      release: id  3 | task 344 | stop processing: n_tokens = 285, truncated = 0
9.03.395.707 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.930 (> 0.100 thold), f_keep = 0.839
9.03.395.760 I slot launch_slot_: id  3 | task 374 | processing task, is_child = 0
9.06.242.970 I slot print_timing: id  3 | task 374 | prompt eval time =     718.16 ms /    25 tokens (   28.73 ms per token,    34.81 tokens per second)
9.06.242.974 I slot print_timing: id  3 | task 374 |        eval time =    2129.02 ms /    26 tokens (   81.89 ms per token,    12.21 tokens per second)
9.06.242.974 I slot print_timing: id  3 | task 374 |       total time =    2847.18 ms /    51 tokens
9.06.242.975 I slot print_timing: id  3 | task 374 |    graphs reused =        347
9.06.243.014 I slot      release: id  3 | task 374 | stop processing: n_tokens = 282, truncated = 0
9.06.258.077 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.930 (> 0.100 thold), f_keep = 0.848
9.06.258.134 I slot launch_slot_: id  3 | task 402 | processing task, is_child = 0
9.09.126.215 I slot print_timing: id  3 | task 402 | prompt eval time =     768.23 ms /    25 tokens (   30.73 ms per token,    32.54 tokens per second)
9.09.126.221 I slot print_timing: id  3 | task 402 |        eval time =    2099.81 ms /    26 tokens (   80.76 ms per token,    12.38 tokens per second)
9.09.126.221 I slot print_timing: id  3 | task 402 |       total time =    2868.04 ms /    51 tokens
9.09.126.224 I slot print_timing: id  3 | task 402 |    graphs reused =        371
9.09.126.320 I slot      release: id  3 | task 402 | stop processing: n_tokens = 282, truncated = 0
9.09.144.154 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.926 (> 0.100 thold), f_keep = 0.848
9.09.144.285 I slot launch_slot_: id  3 | task 430 | processing task, is_child = 0
9.12.042.840 I slot print_timing: id  3 | task 430 | prompt eval time =     799.34 ms /    26 tokens (   30.74 ms per token,    32.53 tokens per second)
9.12.042.843 I slot print_timing: id  3 | task 430 |        eval time =    2099.16 ms /    25 tokens (   83.97 ms per token,    11.91 tokens per second)
9.12.042.844 I slot print_timing: id  3 | task 430 |       total time =    2898.50 ms /    51 tokens
9.12.042.845 I slot print_timing: id  3 | task 430 |    graphs reused =        394
9.12.042.883 I slot      release: id  3 | task 430 | stop processing: n_tokens = 282, truncated = 0
9.12.057.848 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.892 (> 0.100 thold), f_keep = 0.848
9.12.057.918 I slot launch_slot_: id  3 | task 457 | processing task, is_child = 0
9.19.744.138 I slot print_timing: id  3 | task 457 | prompt eval time =    2327.53 ms /    36 tokens (   64.65 ms per token,    15.47 tokens per second)
9.19.744.142 I slot print_timing: id  3 | task 457 |        eval time =    5358.65 ms /    75 tokens (   71.45 ms per token,    14.00 tokens per second)
9.19.744.142 I slot print_timing: id  3 | task 457 |       total time =    7686.19 ms /   111 tokens
9.19.744.143 I slot print_timing: id  3 | task 457 |    graphs reused =        467
9.19.744.178 I slot      release: id  3 | task 457 | stop processing: n_tokens = 342, truncated = 0
9.19.755.981 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.882 (> 0.100 thold), f_keep = 0.699
9.19.756.043 I slot launch_slot_: id  3 | task 534 | processing task, is_child = 0
9.27.563.624 I slot print_timing: id  3 | task 534 | prompt eval time =    1548.38 ms /    39 tokens (   39.70 ms per token,    25.19 tokens per second)
9.27.563.628 I slot print_timing: id  3 | task 534 |        eval time =    6259.17 ms /    88 tokens (   71.13 ms per token,    14.06 tokens per second)
9.27.563.628 I slot print_timing: id  3 | task 534 |       total time =    7807.55 ms /   127 tokens
9.27.563.629 I slot print_timing: id  3 | task 534 |    graphs reused =        553
9.27.563.664 I slot      release: id  3 | task 534 | stop processing: n_tokens = 358, truncated = 0
9.27.575.539 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.902 (> 0.100 thold), f_keep = 0.668
9.27.575.601 I slot launch_slot_: id  3 | task 624 | processing task, is_child = 0
9.35.098.097 I slot print_timing: id  3 | task 624 | prompt eval time =     821.14 ms /    33 tokens (   24.88 ms per token,    40.19 tokens per second)
9.35.098.100 I slot print_timing: id  3 | task 624 |        eval time =    6701.32 ms /    91 tokens (   73.64 ms per token,    13.58 tokens per second)
9.35.098.101 I slot print_timing: id  3 | task 624 |       total time =    7522.47 ms /   124 tokens
9.35.098.101 I slot print_timing: id  3 | task 624 |    graphs reused =        642
9.35.098.126 I slot      release: id  3 | task 624 | stop processing: n_tokens = 355, truncated = 0
9.35.109.930 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.857 (> 0.100 thold), f_keep = 0.673
9.35.109.979 I slot launch_slot_: id  3 | task 717 | processing task, is_child = 0
9.44.509.981 I slot print_timing: id  3 | task 717 | prompt eval time =    3241.28 ms /    47 tokens (   68.96 ms per token,    14.50 tokens per second)
9.44.509.984 I slot print_timing: id  3 | task 717 |        eval time =    6158.69 ms /    76 tokens (   81.04 ms per token,    12.34 tokens per second)
9.44.509.985 I slot print_timing: id  3 | task 717 |       total time =    9399.97 ms /   123 tokens
9.44.509.985 I slot print_timing: id  3 | task 717 |    graphs reused =        716
9.44.510.028 I slot      release: id  3 | task 717 | stop processing: n_tokens = 354, truncated = 0
9.44.521.447 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.888 (> 0.100 thold), f_keep = 0.675
9.44.521.495 I slot launch_slot_: id  3 | task 795 | processing task, is_child = 0
9.53.947.477 I slot print_timing: id  3 | task 795 | prompt eval time =    2118.96 ms /    37 tokens (   57.27 ms per token,    17.46 tokens per second)
9.53.947.481 I slot print_timing: id  3 | task 795 |        eval time =    7307.00 ms /    88 tokens (   83.03 ms per token,    12.04 tokens per second)
9.53.947.481 I slot print_timing: id  3 | task 795 |       total time =    9425.95 ms /   125 tokens
9.53.947.482 I slot print_timing: id  3 | task 795 |    graphs reused =        802
9.53.947.525 I slot      release: id  3 | task 795 | stop processing: n_tokens = 356, truncated = 0
9.53.964.100 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.909 (> 0.100 thold), f_keep = 0.671
9.53.964.214 I slot launch_slot_: id  3 | task 885 | processing task, is_child = 0
10.03.141.204 I slot print_timing: id  3 | task 885 | n_decoded =    100, tg =  11.97 t/s, tg_3s =  11.97 t/s
10.04.382.732 I slot print_timing: id  3 | task 885 | prompt eval time =     819.34 ms /    31 tokens (   26.43 ms per token,    37.84 tokens per second)
10.04.382.736 I slot print_timing: id  3 | task 885 |        eval time =    9599.12 ms /   115 tokens (   83.47 ms per token,    11.98 tokens per second)
10.04.382.737 I slot print_timing: id  3 | task 885 |       total time =   10418.47 ms /   146 tokens
10.04.382.738 I slot print_timing: id  3 | task 885 |    graphs reused =        915
10.04.382.779 I slot      release: id  3 | task 885 | stop processing: n_tokens = 377, truncated = 0
10.04.395.196 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.892 (> 0.100 thold), f_keep = 0.634
10.04.395.261 I slot launch_slot_: id  3 | task 1002 | processing task, is_child = 0
10.14.874.054 I slot print_timing: id  3 | task 1002 | prompt eval time =    2349.63 ms /    36 tokens (   65.27 ms per token,    15.32 tokens per second)
10.14.874.059 I slot print_timing: id  3 | task 1002 |        eval time =    8129.11 ms /   100 tokens (   81.29 ms per token,    12.30 tokens per second)
10.14.874.060 I slot print_timing: id  3 | task 1002 |       total time =   10478.74 ms /   136 tokens
10.14.874.061 I slot print_timing: id  3 | task 1002 |    graphs reused =       1013
10.14.874.102 I slot      release: id  3 | task 1002 | stop processing: n_tokens = 367, truncated = 0
10.14.892.027 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.860 (> 0.100 thold), f_keep = 0.651
10.14.892.092 I slot launch_slot_: id  3 | task 1104 | processing task, is_child = 0
10.22.223.438 I slot print_timing: id  3 | task 1104 | prompt eval time =    2581.88 ms /    46 tokens (   56.13 ms per token,    17.82 tokens per second)
10.22.223.445 I slot print_timing: id  3 | task 1104 |        eval time =    4749.41 ms /    59 tokens (   80.50 ms per token,    12.42 tokens per second)
10.22.223.446 I slot print_timing: id  3 | task 1104 |       total time =    7331.29 ms /   105 tokens
10.22.223.448 I slot print_timing: id  3 | task 1104 |    graphs reused =       1070
10.22.223.540 I slot      release: id  3 | task 1104 | stop processing: n_tokens = 336, truncated = 0
10.22.235.408 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.926 (> 0.100 thold), f_keep = 0.711
10.22.235.503 I slot launch_slot_: id  3 | task 1165 | processing task, is_child = 0
10.24.950.500 I slot print_timing: id  3 | task 1165 | prompt eval time =     769.91 ms /    26 tokens (   29.61 ms per token,    33.77 tokens per second)
10.24.950.507 I slot print_timing: id  3 | task 1165 |        eval time =    1945.01 ms /    24 tokens (   81.04 ms per token,    12.34 tokens per second)
10.24.950.508 I slot print_timing: id  3 | task 1165 |       total time =    2714.92 ms /    50 tokens
10.24.950.509 I slot print_timing: id  3 | task 1165 |    graphs reused =       1092
10.24.950.557 I slot      release: id  3 | task 1165 | stop processing: n_tokens = 281, truncated = 0
10.24.966.658 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.892 (> 0.100 thold), f_keep = 0.851
10.24.966.724 I slot launch_slot_: id  3 | task 1191 | processing task, is_child = 0
10.31.021.819 I slot print_timing: id  3 | task 1191 | prompt eval time =    2433.62 ms /    36 tokens (   67.60 ms per token,    14.79 tokens per second)
10.31.021.823 I slot print_timing: id  3 | task 1191 |        eval time =    3621.43 ms /    45 tokens (   80.48 ms per token,    12.43 tokens per second)
10.31.021.823 I slot print_timing: id  3 | task 1191 |       total time =    6055.05 ms /    81 tokens
10.31.021.824 I slot print_timing: id  3 | task 1191 |    graphs reused =       1135
10.31.021.880 I slot      release: id  3 | task 1191 | stop processing: n_tokens = 312, truncated = 0
10.31.038.635 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.902 (> 0.100 thold), f_keep = 0.766
10.31.038.727 I slot launch_slot_: id  3 | task 1238 | processing task, is_child = 0
10.35.738.888 I slot print_timing: id  3 | task 1238 | prompt eval time =     895.62 ms /    33 tokens (   27.14 ms per token,    36.85 tokens per second)
10.35.738.894 I slot print_timing: id  3 | task 1238 |        eval time =    3804.46 ms /    48 tokens (   79.26 ms per token,    12.62 tokens per second)
10.35.738.895 I slot print_timing: id  3 | task 1238 |       total time =    4700.08 ms /    81 tokens
10.35.738.897 I slot print_timing: id  3 | task 1238 |    graphs reused =       1181
10.35.738.998 I slot      release: id  3 | task 1238 | stop processing: n_tokens = 312, truncated = 0
10.35.751.444 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.909 (> 0.100 thold), f_keep = 0.766
10.35.751.509 I slot launch_slot_: id  3 | task 1288 | processing task, is_child = 0
10.38.513.887 I slot print_timing: id  3 | task 1288 | prompt eval time =     828.05 ms /    31 tokens (   26.71 ms per token,    37.44 tokens per second)
10.38.513.891 I slot print_timing: id  3 | task 1288 |        eval time =    1934.29 ms /    25 tokens (   77.37 ms per token,    12.92 tokens per second)
10.38.513.892 I slot print_timing: id  3 | task 1288 |       total time =    2762.34 ms /    56 tokens
10.38.513.893 I slot print_timing: id  3 | task 1288 |    graphs reused =       1204
10.38.513.937 I slot      release: id  3 | task 1288 | stop processing: n_tokens = 287, truncated = 0
10.38.531.349 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.898 (> 0.100 thold), f_keep = 0.833
10.38.531.430 I slot launch_slot_: id  3 | task 1315 | processing task, is_child = 0
10.42.130.426 I slot print_timing: id  3 | task 1315 | prompt eval time =    1084.76 ms /    34 tokens (   31.90 ms per token,    31.34 tokens per second)
10.42.130.429 I slot print_timing: id  3 | task 1315 |        eval time =    2514.20 ms /    26 tokens (   96.70 ms per token,    10.34 tokens per second)
10.42.130.430 I slot print_timing: id  3 | task 1315 |       total time =    3598.96 ms /    60 tokens
10.42.130.431 I slot print_timing: id  3 | task 1315 |    graphs reused =       1228
10.42.130.465 I slot      release: id  3 | task 1315 | stop processing: n_tokens = 291, truncated = 0
10.42.142.947 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.919 (> 0.100 thold), f_keep = 0.821
10.42.143.000 I slot launch_slot_: id  3 | task 1343 | processing task, is_child = 0
10.45.681.694 I slot print_timing: id  3 | task 1343 | prompt eval time =     970.63 ms /    28 tokens (   34.67 ms per token,    28.85 tokens per second)
10.45.681.699 I slot print_timing: id  3 | task 1343 |        eval time =    2568.04 ms /    28 tokens (   91.72 ms per token,    10.90 tokens per second)
10.45.681.699 I slot print_timing: id  3 | task 1343 |       total time =    3538.66 ms /    56 tokens
10.45.681.701 I slot print_timing: id  3 | task 1343 |    graphs reused =       1254
10.45.681.747 I slot      release: id  3 | task 1343 | stop processing: n_tokens = 287, truncated = 0
10.45.698.464 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.905 (> 0.100 thold), f_keep = 0.833
10.45.698.543 I slot launch_slot_: id  3 | task 1373 | processing task, is_child = 0
10.49.664.536 I slot print_timing: id  3 | task 1373 | prompt eval time =     973.87 ms /    32 tokens (   30.43 ms per token,    32.86 tokens per second)
10.49.664.540 I slot print_timing: id  3 | task 1373 |        eval time =    2992.09 ms /    34 tokens (   88.00 ms per token,    11.36 tokens per second)
10.49.664.541 I slot print_timing: id  3 | task 1373 |       total time =    3965.96 ms /    66 tokens
10.49.664.542 I slot print_timing: id  3 | task 1373 |    graphs reused =       1286
10.49.664.581 I slot      release: id  3 | task 1373 | stop processing: n_tokens = 297, truncated = 0
10.49.682.354 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.905 (> 0.100 thold), f_keep = 0.805
10.49.682.467 I slot launch_slot_: id  3 | task 1409 | processing task, is_child = 0
10.51.228.495 I slot print_timing: id  3 | task 1409 | prompt eval time =    1027.14 ms /    32 tokens (   32.10 ms per token,    31.15 tokens per second)
10.51.228.499 I slot print_timing: id  3 | task 1409 |        eval time =     518.83 ms /     6 tokens (   86.47 ms per token,    11.56 tokens per second)
10.51.228.499 I slot print_timing: id  3 | task 1409 |       total time =    1545.97 ms /    38 tokens
10.51.228.500 I slot print_timing: id  3 | task 1409 |    graphs reused =       1290
10.51.228.537 I slot      release: id  3 | task 1409 | stop processing: n_tokens = 269, truncated = 0
10.51.245.375 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.926 (> 0.100 thold), f_keep = 0.888
10.51.245.482 I slot launch_slot_: id  3 | task 1417 | processing task, is_child = 0
10.52.244.626 I slot print_timing: id  3 | task 1417 | prompt eval time =     907.94 ms /    26 tokens (   34.92 ms per token,    28.64 tokens per second)
10.52.244.636 I slot print_timing: id  3 | task 1417 |        eval time =      91.12 ms /     2 tokens (   45.56 ms per token,    21.95 tokens per second)
10.52.244.636 I slot print_timing: id  3 | task 1417 |       total time =     999.06 ms /    28 tokens
10.52.244.639 I slot print_timing: id  3 | task 1417 |    graphs reused =       1290
10.52.244.735 I slot      release: id  3 | task 1417 | stop processing: n_tokens = 259, truncated = 0
10.52.262.975 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.916 (> 0.100 thold), f_keep = 0.923
